time,open,high,low,close,volume,change,changePct,ref,symbol
2021-04-27,1274.32,1283.95,1264.57,1283.81,171780800,8.769999999999982,0.6878215585393386,1275.04,VN30
2021-04-28,1283.81,1296.48,1280.54,1294.06,206895500,10.25,0.7984047483661914,1283.81,VN30
2021-04-29,1294.79,1312.62,1294.06,1312.28,242336900,18.220000000000027,1.4079718096533413,1294.06,VN30
2021-05-04,1312.08,1329.18,1285.9,1328.03,274202700,15.75,1.2002011765781693,1312.28,VN30
2021-05-05,1328.47,1360.76,1328.03,1346.89,274663200,18.860000000000127,1.420148641220464,1328.03,VN30
2021-05-06,1346.93,1352.57,1337.28,1344.64,226859700,-2.25,-0.16705150383476008,1346.89,VN30
2021-05-07,1344.09,1347.8,1329.51,1340.73,291435700,-3.910000000000082,-0.2907841504045753,1344.64,VN30
2021-05-10,1339.75,1371.51,1335.39,1370.66,302727000,29.930000000000064,2.2323659498929733,1340.73,VN30
2021-05-11,1370.71,1382.06,1359.19,1359.19,262049600,-11.470000000000027,-0.836823136299303,1370.66,VN30
2021-05-12,1358.59,1380.23,1350.8,1380.17,264230000,20.980000000000018,1.5435663888050983,1359.19,VN30
2021-05-13,1379.19,1385.72,1370.18,1370.18,271897300,-9.990000000000009,-0.7238238767688044,1380.17,VN30
2021-05-14,1370.14,1386.09,1370.14,1380.02,251133900,9.839999999999918,0.7181538192062297,1370.18,VN30
2021-05-17,1381.13,1391.89,1371.22,1371.36,254610700,-8.660000000000082,-0.6275271372878712,1380.02,VN30
2021-05-18,1371.75,1381.36,1367.85,1378.59,252829000,7.230000000000018,0.527213860693036,1371.36,VN30
2021-05-19,1378.97,1402.45,1378.43,1401.71,279667100,23.12000000000012,1.677075852864167,1378.59,VN30
2021-05-20,1402.31,1424.92,1396.23,1424.92,270201500,23.210000000000036,1.6558346590949653,1401.71,VN30
2021-05-21,1424.77,1433.01,1412.78,1425.04,267790400,0.11999999999989086,0.00842152541896323,1424.92,VN30
2021-05-24,1425.11,1433.59,1421.17,1430.48,256209400,5.440000000000055,0.38174367035311674,1425.04,VN30
2021-05-25,1428.42,1445.6,1427.56,1444.01,209778800,13.529999999999973,0.9458363626195383,1430.48,VN30
2021-05-26,1443.93,1456.55,1440.6,1455.11,233969200,11.099999999999909,0.7686927375849134,1444.01,VN30
2021-05-27,1455.48,1457.46,1433.76,1437.38,264785900,-17.72999999999979,-1.2184645834335406,1455.11,VN30
2021-05-28,1437.74,1460.68,1433.55,1458.78,300175000,21.399999999999864,1.4888199362729315,1437.38,VN30
2021-05-31,1459.04,1475.09,1449.66,1474.78,293022200,16.0,1.0968069208516706,1458.78,VN30
2021-06-01,1473.28,1496.55,1473.28,1482.92,255910200,8.1400000000001,0.5519467310378565,1474.78,VN30
2021-06-02,1482.92,1488.93,1469.49,1478.85,277182000,-4.070000000000164,-0.27445850079573836,1482.92,VN30
2021-06-03,1479.75,1506.27,1478.85,1504.37,318348000,25.519999999999982,1.7256652128342957,1478.85,VN30
2021-06-04,1504.18,1509.38,1496.36,1508.35,336486800,3.980000000000018,0.2645625743666796,1504.37,VN30
2021-06-07,1508.08,1508.65,1472.1,1484.1,309807000,-24.25,-1.6077170418006432,1508.35,VN30
2021-06-08,1481.88,1493.36,1436.72,1438.97,328466400,-45.12999999999988,-3.0409002088807955,1484.1,VN30
2021-06-09,1438.47,1465.93,1426.04,1457.76,279949900,18.789999999999964,1.3057951173408733,1438.97,VN30
2021-06-10,1457.17,1464.4,1443.74,1451.18,253444200,-6.579999999999927,-0.451377455822627,1457.76,VN30
2021-06-11,1451.43,1489.95,1448.46,1487.61,264960500,36.429999999999836,2.5103708706018435,1451.18,VN30
2021-06-14,1488.88,1504.32,1483.82,1495.51,249571500,7.900000000000091,0.5310531658163156,1487.61,VN30
2021-06-15,1495.51,1498.75,1481.03,1487.04,239018700,-8.470000000000027,-0.5663619768507082,1495.51,VN30
2021-06-16,1486.76,1487.68,1462.99,1465.58,241627200,-21.460000000000036,-1.4431353561437512,1487.04,VN30
2021-06-17,1463.98,1469.44,1445.39,1461.91,211574000,-3.6699999999998454,-0.2504128058515977,1465.58,VN30
2021-06-18,1461.96,1484.89,1461.91,1481.3,198662900,19.389999999999873,1.326347039147408,1461.91,VN30
2021-06-21,1481.15,1486.12,1473.11,1478.29,205148100,-3.009999999999991,-0.20319989198676777,1481.3,VN30
2021-06-22,1481.13,1498.12,1478.29,1489.24,211641600,10.950000000000045,0.7407206975627275,1478.29,VN30
2021-06-23,1489.27,1502.79,1485.13,1489.53,197836400,0.2899999999999636,0.019473019795329404,1489.24,VN30
2021-06-24,1489.51,1497.92,1482.38,1486.96,175257700,-2.5699999999999363,-0.17253764610312894,1489.53,VN30
2021-06-25,1486.99,1500.94,1480.64,1500.3,180213400,13.339999999999918,0.8971324043686393,1486.96,VN30
2021-06-28,1502.02,1523.58,1500.3,1521.41,215306300,21.110000000000127,1.4070519229487521,1500.3,VN30
2021-06-29,1521.51,1536.96,1521.41,1529.97,203545700,8.559999999999945,0.5626359758381991,1521.41,VN30
2021-06-30,1529.97,1540.9,1528.1,1529.0,192676300,-0.9700000000000273,-0.06339993594645825,1529.97,VN30
2021-07-01,1529.09,1545.14,1525.24,1545.14,253521100,16.1400000000001,1.055591890124271,1529.0,VN30
2021-07-02,1546.54,1558.45,1546.54,1554.59,242776200,9.449999999999818,0.6115950658192667,1545.14,VN30
2021-07-05,1557.41,1560.44,1533.18,1557.41,309397900,2.8200000000001637,0.18139831080864818,1554.59,VN30
2021-07-06,1557.41,1565.29,1488.42,1488.42,298837000,-68.99000000000001,-4.429790485485518,1557.41,VN30
2021-07-07,1501.44,1538.77,1472.81,1538.77,306583400,50.34999999999991,3.3827817417126824,1488.42,VN30
2021-07-08,1530.4,1536.51,1509.9,1521.21,218880200,-17.559999999999945,-1.1411711951753638,1538.77,VN30
2021-07-09,1510.0,1526.35,1480.6,1494.43,287668400,-26.779999999999973,-1.7604407018097419,1521.21,VN30
2021-07-12,1488.29,1495.92,1406.14,1443.1,412553600,-51.330000000000155,-3.4347543879606377,1494.43,VN30
2021-07-13,1454.56,1457.05,1419.09,1440.87,174503600,-2.230000000000018,-0.15452844570715946,1443.1,VN30
2021-07-14,1442.2,1446.13,1395.16,1410.3,215228900,-30.569999999999936,-2.121634845614104,1440.87,VN30
2021-07-15,1402.36,1441.57,1402.36,1430.29,189776500,19.99000000000001,1.4174289158335114,1410.3,VN30
2021-07-16,1439.96,1446.36,1430.29,1438.05,152452100,7.759999999999991,0.5425473155793574,1430.29,VN30
2021-07-19,1403.96,1438.05,1367.61,1374.15,268708600,-63.899999999999864,-4.443517262960249,1438.05,VN30
2021-07-20,1379.41,1411.02,1357.31,1411.02,221511500,36.86999999999989,2.6831131972492006,1374.15,VN30
2021-07-21,1415.71,1422.8,1402.42,1406.54,149343500,-4.480000000000018,-0.3175008150132541,1411.02,VN30
2021-07-22,1404.49,1432.43,1400.2,1428.48,162697100,21.940000000000055,1.5598561007863305,1406.54,VN30
2021-07-23,1422.07,1430.43,1401.53,1401.53,235469400,-26.950000000000045,-1.8866207437276017,1428.48,VN30
2021-07-26,1397.01,1409.94,1384.87,1403.96,152848200,2.4300000000000637,0.1733819468723512,1401.53,VN30
2021-07-27,1415.5,1423.3,1403.96,1409.85,190307000,5.889999999999873,0.41952762186955983,1403.96,VN30
2021-07-28,1406.25,1415.39,1402.6,1407.5,120700100,-2.349999999999909,-0.16668439904953783,1409.85,VN30
2021-07-29,1419.55,1427.55,1407.5,1427.55,166489800,20.049999999999955,1.4245115452930697,1407.5,VN30
2021-07-30,1430.48,1451.45,1427.55,1447.23,224343000,19.680000000000064,1.3785856887674732,1427.55,VN30
2021-08-02,1443.6,1457.89,1438.35,1448.21,198500500,0.9800000000000182,0.06771556697967968,1447.23,VN30
2021-08-03,1449.97,1469.87,1448.21,1469.87,225709900,21.659999999999854,1.4956394445556829,1448.21,VN30
2021-08-04,1476.82,1480.28,1465.66,1472.2,218545200,2.3300000000001546,0.15851741990789353,1469.87,VN30
2021-08-05,1469.13,1488.79,1465.1,1486.46,193618800,14.259999999999991,0.9686183942399124,1472.2,VN30
2021-08-06,1488.11,1491.52,1476.79,1476.79,211700400,-9.670000000000073,-0.6505388641470388,1486.46,VN30
2021-08-09,1472.78,1499.9,1467.32,1497.83,206115700,21.039999999999964,1.4247117057943217,1476.79,VN30
2021-08-10,1506.5,1508.92,1490.0,1494.41,185390800,-3.4199999999998454,-0.22833031785982694,1497.83,VN30
2021-08-11,1497.13,1506.8,1487.91,1487.91,245343900,-6.5,-0.4349542628863565,1494.41,VN30
2021-08-12,1487.1,1493.69,1477.06,1477.06,184219700,-10.850000000000136,-0.7292107721569272,1487.91,VN30
2021-08-13,1477.72,1484.67,1463.48,1484.25,207219000,7.190000000000055,0.4867777883092126,1477.06,VN30
2021-08-16,1490.7,1504.03,1487.52,1500.77,258600300,16.519999999999982,1.1130200437931603,1484.25,VN30
2021-08-17,1508.41,1512.27,1488.74,1494.12,217175800,-6.650000000000091,-0.4431058723188824,1500.77,VN30
2021-08-18,1493.12,1500.17,1484.26,1489.54,192677500,-4.579999999999927,-0.3065349503386561,1494.12,VN30
2021-08-19,1489.74,1505.01,1479.6,1505.01,206497700,15.470000000000027,1.0385756676557882,1489.54,VN30
2021-08-20,1495.67,1505.01,1436.24,1450.45,348767300,-54.559999999999945,-3.625225081560916,1505.01,VN30
2021-08-23,1443.67,1445.75,1412.0,1412.0,250637200,-38.450000000000045,-2.6509014443793335,1450.45,VN30
2021-08-24,1415.71,1423.46,1406.94,1418.26,203685300,6.259999999999991,0.4433427762039654,1412.0,VN30
2021-08-25,1420.74,1430.58,1411.07,1428.51,153263700,10.25,0.7227165681891896,1418.26,VN30
2021-08-26,1432.37,1433.67,1408.08,1412.45,152194200,-16.059999999999945,-1.1242483426787313,1428.51,VN30
2021-08-27,1403.99,1418.57,1391.88,1418.57,202511100,6.119999999999891,0.4332896739707523,1412.45,VN30
2021-08-30,1427.48,1434.25,1418.57,1431.05,154142100,12.480000000000018,0.8797591941180216,1418.57,VN30
2021-08-31,1435.52,1437.38,1425.71,1428.66,152484200,-2.3899999999998727,-0.16701023723838251,1431.05,VN30
2021-09-01,1425.35,1434.73,1423.08,1426.94,176638100,-1.7200000000000273,-0.12039253566279082,1428.66,VN30
2021-09-06,1433.03,1441.92,1429.55,1441.54,208734600,14.599999999999909,1.0231684583794631,1426.94,VN30
2021-09-07,1446.0,1454.82,1441.69,1444.1,205271300,2.5599999999999454,0.1775878574302444,1441.54,VN30
2021-09-08,1447.43,1448.44,1431.38,1433.71,152206200,-10.389999999999873,-0.719479260439019,1444.1,VN30
2021-09-09,1432.84,1449.16,1431.55,1447.28,166188800,13.569999999999936,0.94649545584532,1433.71,VN30
2021-09-10,1451.78,1453.81,1447.28,1448.33,139146600,1.0499999999999545,0.07254988668398338,1447.28,VN30
2021-09-13,1450.0,1454.72,1444.71,1444.99,162870500,-3.339999999999918,-0.23061042718164493,1448.33,VN30
2021-09-14,1444.24,1448.71,1436.98,1438.16,148168200,-6.829999999999927,-0.47266763091785596,1444.99,VN30
2021-09-15,1433.17,1447.64,1432.76,1444.85,130108600,6.689999999999827,0.4651777270957214,1438.16,VN30
2021-09-16,1452.89,1454.23,1442.77,1448.98,134634300,4.130000000000109,0.28584282105409625,1444.85,VN30
2021-09-17,1452.31,1459.94,1448.98,1455.59,188921000,6.6099999999999,0.4561829700892973,1448.98,VN30
2021-09-20,1468.11,1474.66,1454.95,1458.66,180834700,3.0700000000001637,0.2109110395097633,1455.59,VN30
2021-09-21,1444.75,1455.71,1433.77,1446.22,167219900,-12.440000000000055,-0.8528375358205513,1458.66,VN30
2021-09-22,1449.44,1454.19,1440.02,1453.22,122875100,7.0,0.48402041183222466,1446.22,VN30
2021-09-23,1456.46,1466.0,1453.02,1458.23,138284900,5.009999999999991,0.34475165494556853,1453.22,VN30
2021-09-24,1460.63,1464.12,1456.89,1459.94,141119100,1.7100000000000364,0.11726545195202653,1458.23,VN30
2021-09-27,1462.86,1464.5,1439.2,1439.2,148690000,-20.74000000000001,-1.4206063262873823,1459.94,VN30
2021-09-28,1433.7,1454.79,1430.89,1451.12,141163200,11.919999999999845,0.8282379099499615,1439.2,VN30
2021-09-29,1450.73,1453.66,1440.55,1450.52,169808300,-0.599999999999909,-0.04134737306355843,1451.12,VN30
2021-09-30,1452.76,1461.94,1450.52,1453.76,118787000,3.240000000000009,0.22336817141438994,1450.52,VN30
2021-10-01,1450.9,1453.76,1438.52,1441.83,188812300,-11.930000000000064,-0.8206306405458991,1453.76,VN30
2021-10-04,1442.87,1446.78,1433.05,1443.61,220195000,1.7799999999999727,0.12345422137144968,1441.83,VN30
2021-10-05,1446.77,1456.37,1443.61,1456.21,152940400,12.600000000000136,0.8728119090336127,1443.61,VN30
2021-10-06,1461.98,1461.98,1453.78,1461.72,157608000,5.509999999999991,0.3783794919688775,1456.21,VN30
2021-10-07,1467.95,1470.64,1460.87,1462.74,142851700,1.0199999999999818,0.06978080617354773,1461.72,VN30
2021-10-08,1466.78,1476.54,1462.74,1476.54,137767900,13.799999999999955,0.9434349234997302,1462.74,VN30
2021-10-11,1481.29,1511.21,1480.31,1510.27,211043700,33.73000000000002,2.2843945981822382,1476.54,VN30
2021-10-12,1514.78,1517.21,1504.24,1509.57,162655700,-0.7000000000000455,-0.046349328265809786,1510.27,VN30
2021-10-13,1512.73,1519.11,1502.19,1505.55,137277800,-4.019999999999982,-0.26630099962240783,1509.57,VN30
2021-10-14,1504.85,1511.14,1498.21,1503.38,159952700,-2.1699999999998454,-0.14413337318586864,1505.55,VN30
2021-10-15,1508.37,1512.61,1499.7,1504.84,151731800,1.459999999999809,0.09711450198883907,1503.38,VN30
2021-10-18,1508.88,1517.7,1504.84,1510.49,167733700,5.650000000000091,0.37545519789479886,1504.84,VN30
2021-10-19,1512.1,1513.83,1503.89,1507.19,142509300,-3.2999999999999545,-0.21847215142105905,1510.49,VN30
2021-10-20,1510.38,1516.74,1486.26,1505.03,182022000,-2.160000000000082,-0.14331305276707526,1507.19,VN30
2021-10-21,1509.05,1510.2,1489.26,1489.26,166371200,-15.769999999999982,-1.0478196447911325,1505.03,VN30
2021-10-22,1495.32,1498.25,1486.57,1488.71,127282900,-0.5499999999999545,-0.036931093294653355,1489.26,VN30
2021-10-25,1492.35,1492.35,1476.97,1476.97,202649000,-11.740000000000009,-0.788602212653909,1488.71,VN30
2021-10-26,1474.36,1483.65,1467.02,1482.62,143685900,5.649999999999864,0.38253992972097356,1476.97,VN30
2021-10-27,1487.45,1516.46,1485.12,1516.46,201353000,33.840000000000146,2.282445940294893,1482.62,VN30
2021-10-28,1522.11,1530.77,1513.12,1529.26,190779100,12.799999999999955,0.8440710602323802,1516.46,VN30
2021-10-29,1529.42,1534.51,1521.04,1532.35,197579000,3.089999999999918,0.2020585119600276,1529.26,VN30
2021-11-01,1534.17,1534.88,1513.98,1516.75,252416300,-15.599999999999909,-1.0180441805070586,1532.35,VN30
2021-11-02,1514.91,1522.9,1514.75,1521.35,186412200,4.599999999999909,0.30328003955826005,1516.75,VN30
2021-11-03,1526.38,1537.59,1519.39,1530.65,324556200,9.300000000000182,0.6112991750747812,1521.35,VN30
2021-11-04,1531.92,1535.9,1524.54,1528.21,173097200,-2.4400000000000546,-0.1594094012347731,1530.65,VN30
2021-11-05,1531.06,1536.47,1523.16,1531.76,156544900,3.5499999999999545,0.23229791717106646,1528.21,VN30
2021-11-08,1535.12,1541.83,1528.71,1535.66,219015500,3.900000000000091,0.2546090771400279,1531.76,VN30
2021-11-09,1539.25,1542.75,1524.36,1527.13,210505900,-8.529999999999973,-0.5554614953830908,1535.66,VN30
2021-11-10,1530.69,1531.7,1518.89,1523.79,204461200,-3.3400000000001455,-0.21871091524625574,1527.13,VN30
2021-11-11,1524.73,1526.72,1503.77,1514.36,258427300,-9.430000000000064,-0.6188516790371418,1523.79,VN30
2021-11-12,1514.96,1529.47,1504.52,1527.94,152556600,13.580000000000155,0.8967484613962436,1514.36,VN30
2021-11-15,1534.16,1534.44,1521.94,1528.68,232161500,0.7400000000000091,0.04843122112124881,1527.94,VN30
2021-11-16,1527.11,1530.32,1513.5,1517.22,214948000,-11.460000000000036,-0.7496663788366457,1528.68,VN30
2021-11-17,1517.67,1522.5,1513.65,1519.58,165538300,2.3599999999999,0.15554764635319202,1517.22,VN30
2021-11-18,1522.39,1523.19,1503.42,1503.42,256828300,-16.159999999999854,-1.0634517432448345,1519.58,VN30
2021-11-19,1507.45,1521.63,1486.59,1500.05,322630600,-3.3700000000001182,-0.22415559191710355,1503.42,VN30
2021-11-22,1503.19,1530.43,1500.05,1517.04,274789700,16.99000000000001,1.1326289123695883,1500.05,VN30
2021-11-23,1518.39,1533.12,1513.23,1533.12,173026700,16.079999999999927,1.0599588672678326,1517.04,VN30
2021-11-24,1534.87,1567.77,1530.61,1565.29,371792500,32.17000000000007,2.0983354205802596,1533.12,VN30
2021-11-25,1573.29,1579.56,1565.29,1572.46,255689400,7.170000000000073,0.45806208434220325,1565.29,VN30
2021-11-26,1576.52,1587.0,1564.39,1566.55,286506800,-5.910000000000082,-0.37584421861287926,1572.46,VN30
2021-11-29,1541.22,1566.55,1541.22,1553.04,270835200,-13.509999999999991,-0.8624046471545749,1566.55,VN30
2021-11-30,1567.44,1568.09,1531.82,1537.59,254246000,-15.450000000000045,-0.9948230567145756,1553.04,VN30
2021-12-01,1536.67,1549.81,1531.2,1549.81,183018700,12.220000000000027,0.7947502260030326,1537.59,VN30
2021-12-02,1553.21,1555.49,1540.88,1540.88,155692100,-8.929999999999836,-0.5761996631845089,1549.81,VN30
2021-12-03,1550.81,1551.97,1503.98,1503.98,237844400,-36.90000000000009,-2.3947354758319976,1540.88,VN30
2021-12-06,1507.45,1515.47,1464.91,1480.92,264304900,-23.059999999999945,-1.5332650700142252,1503.98,VN30
2021-12-07,1493.07,1512.62,1480.92,1512.62,167560600,31.699999999999818,2.1405612727223495,1480.92,VN30
2021-12-08,1515.59,1523.95,1508.69,1516.16,176054000,3.540000000000191,0.23403101902660225,1512.62,VN30
2021-12-09,1509.4,1529.61,1509.4,1529.61,141320100,13.449999999999818,0.887109539890237,1516.16,VN30
2021-12-10,1528.17,1533.23,1517.59,1519.46,172565800,-10.149999999999864,-0.6635678375533545,1529.61,VN30
2021-12-13,1523.74,1526.53,1517.98,1520.8,166213200,1.3399999999999181,0.08818922511944495,1519.46,VN30
2021-12-14,1518.39,1529.93,1513.14,1516.44,170665700,-4.3599999999999,-0.2866912151499145,1520.8,VN30
2021-12-15,1516.91,1525.14,1512.05,1519.42,150689400,2.980000000000018,0.19651288544222115,1516.44,VN30
2021-12-16,1526.63,1526.75,1501.41,1510.17,187576000,-9.25,-0.6087849310921273,1519.42,VN30
2021-12-17,1513.36,1520.97,1510.17,1513.56,220350000,3.3899999999998727,0.22447803889627474,1510.17,VN30
2021-12-20,1519.69,1521.62,1509.54,1513.6,180132400,0.03999999999996362,0.00264277597187846,1513.56,VN30
